owner,name,sshUrl,url,baseRepo,baseRef,baseRefPrefix,headRepo,headRef,headRefPrefix,title,number,state,draft,files,createdAt,publishedAt,mergedAt,closedAt,groupId,artifactId,version
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,xiaozhang0319/hbase,master,refs/heads/,HBASE-27237 Address is shoule be case insensitive,4670,OPEN,False,3,2022-07-31,2022-07-31,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,HubSpot/hbase,HBASE-27241,refs/heads/,HBASE-27241 Add metrics for evaluating cost and effectiveness of bloom filters,4669,OPEN,False,21,2022-07-30,2022-07-30,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,anmolnar/hbase,HBASE-26666_D,refs/heads/,HBASE-26666 Add native TLS encryption support to RPC server/client,4666,OPEN,False,21,2022-07-29,2022-07-29,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,huaxiangsun/hbase,master.HBASE-27250,refs/heads/,HBASE-27250 MasterRpcService#setRegionStateInMeta does not support re…,4664,OPEN,False,4,2022-07-28,2022-07-28,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,apurtell/hbase,HBASE-27252,refs/heads/,HBASE-27252 Clean up error-prone findings in hbase-it,4662,OPEN,False,46,2022-07-28,2022-07-28,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,alexdongli0829/hbase,HBASE-27245,refs/heads/,[HBASE-27245]Expose the archive API to the end user,4661,OPEN,False,19,2022-07-28,2022-07-28,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,SiCheng-Zheng/hbase,HBASE-27249,refs/heads/,HBASE-27249 Remove invalid peer RegionServer crash,4660,OPEN,False,1,2022-07-27,2022-07-27,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,SiCheng-Zheng/hbase,HBASE-27248,refs/heads/,HBASE-27248 WALPrettyPrinter add print timestamp,4659,OPEN,False,1,2022-07-27,2022-07-27,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,YutSean/hbase,HBASE-27246,refs/heads/,HBASE-27246 RSGroupMappingScript#getRSGroup Should be Synchronized,4657,OPEN,False,1,2022-07-27,2022-07-27,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,apurtell/hbase,HBASE-27240,refs/heads/,HBASE-27240 Clean up error-prone findings in hbase-http,4653,OPEN,False,19,2022-07-27,2022-07-27,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,apurtell/hbase,HBASE-27234,refs/heads/,HBASE-27234 Clean up error-prone warnings in hbase-examples,4647,OPEN,False,14,2022-07-25,2022-07-25,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,apurtell/hbase,HBASE-27206,refs/heads/,HBASE-27206 Clean up error-prone findings in hbase-common,4645,OPEN,False,94,2022-07-23,2022-07-23,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,apurtell/hbase,HBASE-27201,refs/heads/,HBASE-27201 Clean up error-prone findings in hbase-backup,4643,OPEN,False,17,2022-07-22,2022-07-22,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,HubSpot/hbase,HBASE-27224,refs/heads/,HBASE-27224 HFile tool statistic sampling produces misleading results,4638,OPEN,False,2,2022-07-21,2022-07-21,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,branch-2,refs/heads/,apurtell/hbase,HBASE-27154-23723-2,refs/heads/,HBASE-23723 Ensure MOB compaction works in optimized mode after snapshot clone,4617,OPEN,False,16,2022-07-12,2022-07-12,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,SiCheng-Zheng/hbase,HBASE-27132,refs/heads/,Log archiving fail cause regionserver abort,4570,OPEN,False,1,2022-06-23,2022-06-23,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,shahrs87/hbase,HBASE-26913,refs/heads/,HBASE-26913 Replication Observability Framework,4556,OPEN,False,42,2022-06-21,2022-06-21,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,thangTang/hbase,HBASE-27129,refs/heads/,HBASE-27129 Add a config that allows us to configure region-level sto…,4547,OPEN,False,2,2022-06-17,2022-06-17,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,rda3mon/hbase,HBASE-26034-add-support-to-take-parallel-backups,refs/heads/,HBASE-26034 Add support to take parallel backups,4545,OPEN,False,18,2022-06-17,2022-06-17,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,rda3mon/hbase,HBASE-26322-add-rsgroup-support-for-backup,refs/heads/,HBASE-26322 add rsgroup support for backup,4544,OPEN,False,29,2022-06-17,2022-06-17,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,anwebanSalesforce/hbase,HBASE-18678,refs/heads/,HBASE-18678,4540,OPEN,False,5,2022-06-16,2022-06-16,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,branch-1,refs/heads/,EungsopYoo/hbase,HBASE-27123,refs/heads/,HBASE-27123 Splitting region may become RIT for 20 minutes when meta region is moved during split,4537,OPEN,False,2,2022-06-15,2022-06-15,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,sunhelly/hbase,HBASE-25709,refs/heads/,HBASE-25709 Close region may stuck when region is compacting and skip…,4536,OPEN,False,4,2022-06-15,2022-06-15,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,ujjawal4046/hbase,HBASE-25922,refs/heads/,HBASE-25922 - Disabled sanity checks ignored on snapshot restore,4533,OPEN,False,4,2022-06-14,2022-06-14,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,2005hithlj/hbase,HBASE-27104,refs/heads/,HBASE-27104 Add a tool command list_unknownservers,4523,OPEN,False,12,2022-06-11,2022-06-11,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,wenwj0/hbase,HBASE-27089,refs/heads/,HBASE-27089 Add “commons.crypto.stream.buffer.size” configuration,4491,OPEN,False,1,2022-06-06,2022-06-06,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,2005hithlj/hbase,HBASE-27029,refs/heads/,"HBASE-27029 When HMaster is stopped, the local region cannot be flushed normally",4483,OPEN,False,1,2022-06-02,2022-06-02,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,apurtell/hbase,HBASE-26192,refs/heads/,HBASE-26192 Master UI hbck should provide a JSON formatted output option,4470,OPEN,True,3,2022-05-27,2022-05-27,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,branch-2,refs/heads/,ss77892/hbase,HBASE-27053,refs/heads/,HBASE-27053 IOException during caching of uncompressed block to the b…,4453,OPEN,False,1,2022-05-20,2022-05-20,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,xianjingfeng/hbase,HBASE-27034,refs/heads/,HBASE-27034 NegativeArraySizeException was encountered during compaction,4430,OPEN,False,1,2022-05-14,2022-05-14,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,liangxs/hbase,HBASE-27002,refs/heads/,HBASE-27002 Config BucketCache as victim handler of LRUCache,4410,OPEN,False,1,2022-05-06,2022-05-06,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,bsglz/hbase,HBASE-26987,refs/heads/,HBASE-26987 The length of compact queue grows too big when the compac…,4390,OPEN,False,6,2022-05-01,2022-05-01,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,liangxs/hbase,HBASE-26982,refs/heads/,HBASE-26982 Add index and bloom filter statistics of LruBlockCache on…,4376,OPEN,False,3,2022-04-27,2022-04-27,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,frostruan/hbase,HBASE-26974,refs/heads/,HBASE-26974 Introduce a LogRollProcedure,4367,OPEN,False,16,2022-04-25,2022-04-25,,,org.apache.hbase,hbase,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,xiaozhang0319/hbase,master,refs/heads/,HBASE-27237 Address is shoule be case insensitive,4670,OPEN,False,3,2022-07-31,2022-07-31,,,org.apache.hbase,hbase-client,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,anmolnar/hbase,HBASE-26666_D,refs/heads/,HBASE-26666 Add native TLS encryption support to RPC server/client,4666,OPEN,False,21,2022-07-29,2022-07-29,,,org.apache.hbase,hbase-client,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,alexdongli0829/hbase,HBASE-27245,refs/heads/,[HBASE-27245]Expose the archive API to the end user,4661,OPEN,False,19,2022-07-28,2022-07-28,,,org.apache.hbase,hbase-client,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,shahrs87/hbase,HBASE-26913,refs/heads/,HBASE-26913 Replication Observability Framework,4556,OPEN,False,42,2022-06-21,2022-06-21,,,org.apache.hbase,hbase-client,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,branch-1,refs/heads/,EungsopYoo/hbase,HBASE-27123,refs/heads/,HBASE-27123 Splitting region may become RIT for 20 minutes when meta region is moved during split,4537,OPEN,False,2,2022-06-15,2022-06-15,,,org.apache.hbase,hbase-client,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,2005hithlj/hbase,HBASE-27104,refs/heads/,HBASE-27104 Add a tool command list_unknownservers,4523,OPEN,False,12,2022-06-11,2022-06-11,,,org.apache.hbase,hbase-client,3.0.0-alpha-4-SNAPSHOT
apache,hbase,ssh://git@github.com:apache/hbase.git,https://github.com/apache/hbase,apache/hbase,master,refs/heads/,alexdongli0829/hbase,HBASE-27245,refs/heads/,[HBASE-27245]Expose the archive API to the end user,4661,OPEN,False,19,2022-07-28,2022-07-28,,,org.apache.hbase,hbase-testing-util,3.0.0-alpha-4-SNAPSHOT
apache,shiro,ssh://git@github.com:apache/shiro.git,https://github.com/apache/shiro,apache/shiro,1.10.x,refs/heads/,sebastianfrey/shiro,SHIRO-887-do-not-trim-password-strings,refs/heads/,[SHIRO-887] Do not trim passwords in FormAuthenticationFilter,369,OPEN,False,4,2022-07-25,2022-07-25,,,org.apache.shiro,shiro-web,2.0.0-SNAPSHOT
kiegroup,drools,ssh://git@github.com:kiegroup/drools.git,https://github.com/kiegroup/drools,kiegroup/drools,main,refs/heads/,gitgabrio/drools,DROOLS-7037,refs/heads/,[DROOLS-7037] Moving efesto/pmml-engine to kie-pmml-trusty,4503,OPEN,True,100,2022-06-29,2022-06-29,,,org.kie,kie-dmn-core,8.26.0-SNAPSHOT
kiegroup,drools,ssh://git@github.com:kiegroup/drools.git,https://github.com/kiegroup/drools,kiegroup/drools,main,refs/heads/,gitgabrio/drools,DROOLS-7037,refs/heads/,[DROOLS-7037] Moving efesto/pmml-engine to kie-pmml-trusty,4503,OPEN,True,100,2022-06-29,2022-06-29,,,org.kie,kie-drl-runtime-common,8.26.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,xuanronaldo/nifi,implement_put_iotdb,refs/heads/,NIFI-10234 Implement PutIoTDB,6265,OPEN,False,12,2022-08-02,2022-08-02,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,mattyb149/nifi,NIFI-10306,refs/heads/,NIFI-10306: Add logging to StandardProcessGroup.addConnection() with more details,6264,OPEN,False,1,2022-08-01,2022-08-01,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,ferencerdei/nifi,NIFI-10305_fix_c2_heartbeat_data,refs/heads/,NIFI-10305 Fix network and cpu data in c2 heartbeat,6263,OPEN,False,1,2022-08-01,2022-08-01,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,emiliosetiadarma/nifi,NIFI-10298,refs/heads/,NIFI-10298: changed tests in nifi-framework-cluster to use Java if po…,6262,OPEN,False,19,2022-07-30,2022-07-30,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,exceptionfactory/nifi,NIFI-10302,refs/heads/,NIFI-10302 Improve TestMonitorActivity Reliability,6261,OPEN,False,1,2022-07-30,2022-07-30,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,exceptionfactory/nifi,NIFI-3964,refs/heads/,NIFI-3964 Update Grok Patterns to support TEXT and URL Resources,6260,OPEN,False,5,2022-07-30,2022-07-30,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,eduardofontes/nifi,patch-1,refs/heads/,[NIFI-10289] PutDatabaseRecord generating incomplete Merge SQL when using Oracle12DatabaseAdapter,6256,OPEN,False,2,2022-07-28,2022-07-28,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,NissimShiman/nifi,NIFI-10287,refs/heads/,NIFI-10287 ExecuteScript - Allow python scripts to use external modules,6254,OPEN,False,3,2022-07-28,2022-07-28,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,emiliosetiadarma/nifi,NIFI-10240,refs/heads/,NIFI-10240: Removed validation in ListenSyslog on sslContextService a…,6249,OPEN,False,2,2022-07-26,2022-07-26,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,kent-nguyen/nifi,10192-cache-schema-request,refs/heads/,NIFI-10192 Cache schema request result for reuse,6243,OPEN,False,1,2022-07-25,2022-07-25,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,timeabarna/nifi,NIFI-10256,refs/heads/,NIFI-10256 CSVRecordReader using RFC 4180 CSV format trimming startin…,6234,OPEN,False,8,2022-07-22,2022-07-22,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,exceptionfactory/nifi,NIFI-10235,refs/heads/,NIFI-10235 Set Replay ContentClaim Length from Content Repository,6228,OPEN,False,1,2022-07-20,2022-07-20,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,nandorsoma/nifi,NIFI-10251,refs/heads/,NIFI-10251 Add v5 protocol support for existing MQTT processors,6225,OPEN,False,20,2022-07-19,2022-07-19,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,simonbence/nifi,NIFI-10073,refs/heads/,NIFI-10073 Adding fluid load balancing strategy,6224,OPEN,True,36,2022-07-19,2022-07-19,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,markobean/nifi,NIFI-10228,refs/heads/,NIFI-10228: parse json flow using instanceIdentifier as the UUID,6217,OPEN,False,1,2022-07-18,2022-07-18,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,Lehel44/nifi,NIFI-10213,refs/heads/,NIFI-10213: Created GetShopify processor,6213,OPEN,True,15,2022-07-15,2022-07-15,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
apache,nifi,ssh://git@github.com:apache/nifi.git,https://github.com/apache/nifi,apache/nifi,main,refs/heads/,s9514171/nifi,NIFI-10238,refs/heads/,NIFI-10238 Priority queues may return incorrect status when flowfiles…,6212,OPEN,False,2,2022-07-15,2022-07-15,,,org.apache.nifi,nifi,1.18.0-SNAPSHOT
